time,setpoint,measured_position,error,raw_voltage,voltage_command
0.436000,90.000000,88.699539,1.328430,0.668243,0.668243
0.437000,90.000000,88.727280,1.300461,0.662521,0.662521
0.438000,90.000000,88.754776,1.272720,0.656860,0.656860
0.439000,90.000000,88.782059,1.245224,0.651245,0.651245
0.440000,90.000000,88.809097,1.217941,0.645676,0.645676
0.441000,90.000000,88.835907,1.190903,0.640152,0.640152
0.442000,90.000000,88.862488,1.164093,0.634674,0.634674
0.443000,90.000000,88.888840,1.137512,0.629242,0.629242
0.444000,90.000000,88.914963,1.111160,0.623856,0.623856
0.445000,90.000000,88.940872,1.085037,0.618515,0.618515
0.446000,90.000000,88.966553,1.059128,0.613220,0.613220
0.447000,90.000000,88.992035,1.033447,0.607971,0.607971
0.448000,90.000000,89.017288,1.007965,0.602768,0.602768
0.449000,90.000000,89.042313,0.982712,0.597595,0.597595
0.450000,90.000000,89.067139,0.957687,0.592484,0.592484
0.451000,90.000000,89.091736,0.932861,0.587402,0.587402
0.452000,90.000000,89.116135,0.908264,0.582367,0.582367
0.453000,90.000000,89.140335,0.883865,0.577377,0.577377
0.454000,90.000000,89.164322,0.859665,0.572433,0.572433
0.455000,90.000000,89.188095,0.835678,0.567535,0.567535
0.456000,90.000000,89.211685,0.811905,0.562668,0.562668
0.457000,90.000000,89.235062,0.788315,0.557831,0.557831
0.458000,90.000000,89.258240,0.764938,0.553040,0.553040
0.459000,90.000000,89.281219,0.741760,0.548294,0.548294
0.460000,90.000000,89.304001,0.718781,0.543594,0.543594
0.461000,90.000000,89.326584,0.695999,0.538925,0.538925
