time,setpoint,measured_position,error,raw_voltage,voltage_command
0.916000,90.000000,91.223801,-1.223473,0.010290,0.010290
0.917000,90.000000,91.224121,-1.223801,0.010198,0.010198
0.918000,90.000000,91.224442,-1.224121,0.010108,0.010108
0.919000,90.000000,91.224762,-1.224442,0.010018,0.010018
0.920000,90.000000,91.225075,-1.224762,0.009927,0.009927
0.921000,90.000000,91.225380,-1.225075,0.009839,0.009839
0.922000,90.000000,91.225677,-1.225380,0.009752,0.009752
0.923000,90.000000,91.225975,-1.225677,0.009666,0.009666
0.924000,90.000000,91.226273,-1.225975,0.009581,0.009581
0.925000,90.000000,91.226570,-1.226273,0.009495,0.009495
0.926000,90.000000,91.226868,-1.226570,0.009410,0.009410
0.927000,90.000000,91.227158,-1.226868,0.009324,0.009324
0.928000,90.000000,91.227440,-1.227158,0.009240,0.009240
0.929000,90.000000,91.227715,-1.227440,0.009158,0.009158
0.930000,90.000000,91.227982,-1.227715,0.009077,0.009077
0.931000,90.000000,91.228241,-1.227982,0.008998,0.008998
0.932000,90.000000,91.228493,-1.228241,0.008920,0.008920
0.933000,90.000000,91.228737,-1.228493,0.008844,0.008844
0.934000,90.000000,91.228973,-1.228737,0.008769,0.008769
0.935000,90.000000,91.229202,-1.228973,0.008696,0.008696
0.936000,90.000000,91.229439,-1.229202,0.008624,0.008624
0.937000,90.000000,91.229683,-1.229439,0.008551,0.008551
0.938000,90.000000,91.229927,-1.229683,0.008477,0.008477
0.939000,90.000000,91.230171,-1.229927,0.008402,0.008402
0.940000,90.000000,91.230415,-1.230171,0.008328,0.008328
0.941000,90.000000,91.230659,-1.230415,0.008253,0.008253
0.942000,90.000000,91.230904,-1.230659,0.008178,0.008178
0.943000,90.000000,91.231148,-1.230904,0.008104,0.008104
0.944000,90.000000,91.231384,-1.231148,0.008029,0.008029
0.945000,90.000000,91.231613,-1.231384,0.007956,0.007956
0.946000,90.000000,91.231834,-1.231613,0.007884,0.007884
0.947000,90.000000,91.232063,-1.231834,0.007814,0.007814
0.948000,90.000000,91.232292,-1.232063,0.007743,0.007743
0.949000,90.000000,91.232521,-1.232292,0.007671,0.007671
0.950000,90.000000,91.232750,-1.232521,0.007600,0.007600
0.951000,90.000000,91.232979,-1.232750,0.007528,0.007528
0.952000,90.000000,91.233200,-1.232979,0.007456,0.007456
0.953000,90.000000,91.233414,-1.233200,0.007386,0.007386
0.954000,90.000000,91.233620,-1.233414,0.007318,0.007318
0.955000,90.000000,91.233826,-1.233620,0.007251,0.007251
0.956000,90.000000,91.234032,-1.233826,0.007184,0.007184
0.957000,90.000000,91.234230,-1.234032,0.007117,0.007117
0.958000,90.000000,91.234421,-1.234230,0.007052,0.007052
0.959000,90.000000,91.234612,-1.234421,0.006988,0.006988
0.960000,90.000000,91.234802,-1.234612,0.006924,0.006924
0.961000,90.000000,91.234985,-1.234802,0.006861,0.006861
0.962000,90.000000,91.235161,-1.234985,0.006798,0.006798
0.963000,90.000000,91.235336,-1.235161,0.006738,0.006738
0.964000,90.000000,91.235504,-1.235336,0.006677,0.006677
0.965000,90.000000,91.235680,-1.235504,0.006618,0.006618
0.966000,90.000000,91.235855,-1.235680,0.006557,0.006557
0.967000,90.000000,91.236023,-1.235855,0.006496,0.006496
0.968000,90.000000,91.236198,-1.236023,0.006437,0.006437
0.969000,90.000000,91.236374,-1.236198,0.006377,0.006377
0.970000,90.000000,91.236542,-1.236374,0.006316,0.006316
0.971000,90.000000,91.236717,-1.236542,0.006257,0.006257
0.972000,90.000000,91.236893,-1.236717,0.006196,0.006196
0.973000,90.000000,91.237061,-1.236893,0.006135,0.006135
0.974000,90.000000,91.237236,-1.237061,0.006076,0.006076
0.975000,90.000000,91.237411,-1.237236,0.006016,0.006016
0.976000,90.000000,91.237579,-1.237411,0.005955,0.005955
0.977000,90.000000,91.237747,-1.237579,0.005896,0.005896
0.978000,90.000000,91.237915,-1.237747,0.005837,0.005837
0.979000,90.000000,91.238075,-1.237915,0.005777,0.005777
0.980000,90.000000,91.238235,-1.238075,0.005720,0.005720
0.981000,90.000000,91.238388,-1.238235,0.005662,0.005662
0.982000,90.000000,91.238548,-1.238388,0.005606,0.005606
0.983000,90.000000,91.238708,-1.238548,0.005549,0.005549
0.984000,90.000000,91.238861,-1.238708,0.005491,0.005491
0.985000,90.000000,91.239014,-1.238861,0.005435,0.005435
0.986000,90.000000,91.239159,-1.239014,0.005379,0.005379
0.987000,90.000000,91.239311,-1.239159,0.005324,0.005324
0.988000,90.000000,91.239464,-1.239311,0.005268,0.005268
0.989000,90.000000,91.239609,-1.239464,0.005212,0.005212
0.990000,90.000000,91.239754,-1.239609,0.005158,0.005158
0.991000,90.000000,91.239891,-1.239754,0.005103,0.005103
0.992000,90.000000,91.240028,-1.239891,0.005050,0.005050
0.993000,90.000000,91.240158,-1.240028,0.004997,0.004997
0.994000,90.000000,91.240288,-1.240158,0.004946,0.004946
0.995000,90.000000,91.240410,-1.240288,0.004895,0.004895
0.996000,90.000000,91.240532,-1.240410,0.004845,0.004845
0.997000,90.000000,91.240646,-1.240532,0.004795,0.004795
0.998000,90.000000,91.240761,-1.240646,0.004747,0.004747
0.999000,90.000000,91.240868,-1.240761,0.004698,0.004698
